android-AutofillFramework/afservice/build.gradle,27, 2018-01-22 00:00:00 ,48,26, 2018-02-15 00:00:00 ,178,27, 2018-02-23 00:00:00 ,80, ,,,,,,,,,,,,,,,
android-CustomChoiceList/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-TextSwitcher/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-TextLinkify/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-SwipeRefreshMultipleViews/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-SwipeRefreshListFragment/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-SwipeRefreshLayoutBasic/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-StorageProvider/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-StorageClient/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-SlidingTabsColors/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-SlidingTabsBasic/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-ScreenCapture/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-RepeatingAlarm/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-RenderScriptIntrinsic/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-PermissionRequest/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-NfcProvisioning/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-NetworkConnect/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-MediaRouter/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-MediaBrowserService/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-Interpolator/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-ImmersiveMode/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-HorizontalPaging/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-HdrViewfinder/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-DoneBar/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-DocumentCentricRelinquishIdentity/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-DocumentCentricApps/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-DirectorySelection/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-DeviceOwner/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-CustomTransition/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-CustomNotifications/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-CardReader/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-CardEmulation/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-BorderlessButtons/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-BeamLargeFiles/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-BatchStepSensor/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-BasicTransition/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-BasicSyncAdapter/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-BasicNotifications/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-BasicNetworking/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-BasicMultitouch/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-BasicMediaRouter/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-BasicMediaDecoder/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-BasicImmersiveMode/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-BasicGestureDetect/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-BasicContactables/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-BasicAndroidKeyStore/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-AppRestrictions/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-AdvancedImmersiveMode/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-ActionBarCompat-Styled/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-ActionBarCompat-ListPopupMenu/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-ActionBarCompat-Basic/Application/build.gradle,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,
android-SpeedTracker/Wearable/build.gradle,21, 2014-12-03 00:00:00 ,47,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-08-11 00:00:00 ,0, ,,,,,,
android-SpeedTracker/Shared/build.gradle,21, 2014-12-03 00:00:00 ,47,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-01-25 00:00:00 ,51, ,,,
android-SpeedTracker/Application/build.gradle,21, 2014-12-03 00:00:00 ,47,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-01-25 00:00:00 ,51, ,,,
android-JumpingJack/Wearable/build.gradle,21, 2014-12-03 00:00:00 ,47,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-01-25 00:00:00 ,51, ,,,
android-DataLayer/Wearable/build.gradle,21, 2014-12-03 00:00:00 ,47,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2017-12-08 00:00:00 ,3,26, 2018-03-28 00:00:00 ,219, 
android-DataLayer/Application/build.gradle,21, 2014-12-03 00:00:00 ,47,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2017-12-08 00:00:00 ,3, ,,,
android-MediaEffects/Application/build.gradle,21, 2014-11-18 00:00:00 ,32,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,
androidtv-Leanback/app/build.gradle,21, 2014-10-28 00:00:00 ,11,22, 2015-03-23 00:00:00 ,14,23, 2015-10-07 00:00:00 ,51,24, 2016-06-20 00:00:00 ,5,26, 2017-07-19 00:00:00 ,0,27, 2017-11-15 00:00:00 ,0, ,,,,,,
android-BluetoothChat/Application/build.gradle,21, 2014-11-18 00:00:00 ,32,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,
android-WatchViewStub/Wearable/build.gradle,21, 2014-12-03 00:00:00 ,47,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,
android-Timer/Wearable/build.gradle,21, 2014-12-03 00:00:00 ,47,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,
android-SynchronizedNotifications/Wearable/build.gradle,21, 2014-12-03 00:00:00 ,47,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,
android-SynchronizedNotifications/Shared/build.gradle,21, 2014-12-03 00:00:00 ,47,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,
android-SynchronizedNotifications/Application/build.gradle,21, 2014-12-03 00:00:00 ,47,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,
android-SkeletonWearableApp/Wearable/build.gradle,21, 2014-12-03 00:00:00 ,47,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,
android-RecyclerView/Application/build.gradle,21, 2014-11-18 00:00:00 ,32,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,
android-RecipeAssistant/Application/build.gradle,21, 2014-12-03 00:00:00 ,47,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,
android-Quiz/Wearable/build.gradle,21, 2014-12-03 00:00:00 ,47,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,
android-Quiz/Application/build.gradle,21, 2014-12-03 00:00:00 ,47,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,
android-LNotifications/Application/build.gradle,21, 2014-11-18 00:00:00 ,32,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,
android-GridViewPager/Wearable/build.gradle,21, 2014-12-03 00:00:00 ,47,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,
android-Geofencing/Wearable/build.gradle,21, 2014-12-03 00:00:00 ,47,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,
android-Geofencing/Application/build.gradle,21, 2014-12-03 00:00:00 ,47,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,
android-Flashlight/Wearable/build.gradle,21, 2014-12-03 00:00:00 ,47,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,
android-FindMyPhone/Wearable/build.gradle,21, 2014-12-03 00:00:00 ,47,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,
android-FindMyPhone/Application/build.gradle,21, 2014-12-03 00:00:00 ,47,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,
android-ElizaChat/Application/build.gradle,21, 2014-12-03 00:00:00 ,47,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,
android-DrawableTinting/Application/build.gradle,21, 2014-11-18 00:00:00 ,32,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,
android-DelayedConfirmation/Wearable/build.gradle,21, 2014-12-03 00:00:00 ,47,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,
android-DelayedConfirmation/Application/build.gradle,21, 2014-12-03 00:00:00 ,47,22, 2015-04-28 00:00:00 ,50,23, 2015-08-17 00:00:00 ,0,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,
android-CardView/Application/build.gradle,21, 2014-11-17 00:00:00 ,31,24, 2016-08-12 00:00:00 ,58,25, 2016-12-13 00:00:00 ,8,26, 2017-10-10 00:00:00 ,50,27, 2018-02-15 00:00:00 ,72, ,,,,,,,,,
android-google-accounts/QuickStart/app/build.gradle,21, 2014-11-14 00:00:00 ,28, ,,,,,,,,,,,,,,,,,,,,,
android-fit/BasicHistorySessions/app/build.gradle,19, 2014-10-02 00:00:00 ,354,21, 2014-11-21 00:00:00 ,35,23, 2015-10-27 00:00:00 ,71,26, 2017-11-06 00:00:00 ,77, ,,,,,,,,,,,,
android-fit/BasicRecordingApi/app/build.gradle,19, 2014-10-02 00:00:00 ,354,21, 2014-11-21 00:00:00 ,35,23, 2015-10-27 00:00:00 ,71,26, 2017-11-06 00:00:00 ,77, ,,,,,,,,,,,,
android-fit/BasicSensorsApi/app/build.gradle,19, 2014-10-02 00:00:00 ,354,21, 2014-11-21 00:00:00 ,35,23, 2015-10-27 00:00:00 ,71,26, 2017-11-06 00:00:00 ,77, ,,,,,,,,,,,,
android-fit/BasicHistoryApi/app/build.gradle,19, 2014-10-02 00:00:00 ,354,21, 2014-11-21 00:00:00 ,35,23, 2015-10-26 00:00:00 ,70,26, 2017-11-06 00:00:00 ,77, ,,,,,,,,,,,,
android-testdpc/app/build.gradle, 24 , 2016-06-09 00:00:00 , 0, 26 , 2017-03-24 00:00:00 , 0, 26 , 2017-06-15 00:00:00 , 0, 27 , 2017-12-13 00:00:00 , 8, 28 , 2018-07-31 00:00:00 , 53,